BuildingName,RoomName,BuildingNumber,RoomNumber,ManageDepartment,ActualUse,ClassroomCategorization
종합강의동,기능성소재실험실,A9,604,신소재화학공학부,실험실,실험실
종합강의동,세라믹스재료화학 연구실,A9,605,신소재화학공학부,연구실,실험실
종합강의동,학생회실,A9,606,건축공학과,학생회실,연구실
종합강의동,연구실,A9,607,에너지신소재공학전공,연구실,연구실
종합강의동,예비실(연구실),A9,608,건축안전팀,연구실,연구실
종합강의동,사무실,A9,609,신소재화학공학부,사무실,
종합강의동,연구실,A9,610,건축학과,연구실,
종합강의동,연구실,A9,611,건축공학과,연구실,
종합강의동,건축환경설비실험실,A9,612,건축공학과,실험실,실험실
종합강의동,건축재료시공실험실,A9,613,건축공학과,실험실,실험실
종합강의동,건축구조실험실,A9,614,건축공학과,실험실,실험실
종합강의동,건축디자인스튜디오,A9,615,건축학과,실습실,실습실
종합강의동,건축디자인스튜디오,A9,616,건축학과,실습실,실습실
종합강의동,건축정보센터,A9,617,건축학과,강의실,강의실
종합강의동,건축디자인스튜디오,A9,618,건축학과,실습실,실습실
종합강의동,건축디자인스튜디오,A9,619,건축학과,실습실,실습실
종합강의동,건축디자인스튜디오,A9,620,건축학과,실습실,실습실
종합강의동,외래교수연구실,A9,313,바이오메디대학행정실,연구실,
취창업관,학생성공부처장실,B1,101,학생성공처,사무실,
취창업관,MOCK-UP실습실,B1,102,글로벌항공서비스학과,실습실,
취창업관,대구은행,B1,103,총무행정팀,외부업체,
취창업관,탕비실,B1,104,총무행정팀,외부업체,
취창업관,캠퍼스관리팀,B1,105,캠퍼스관리팀,사무실,
취창업관,근로자휴게실,B1,106,총무행정팀,휴게실,
취창업관,창고,B1,107,현장실습지원센터,창고,
취창업관,카페,B1,01L2,총무행정팀,외부업체,
취창업관,연구실,B1,201,NCS지원전략센터,연구실,
취창업관,미래산업정책연구원,B1,202,산학기획관리팀,사무실,
취창업관,자료실,B1,203,현장실습지원센터,자료실,
취창업관,장비 및 자료실,B1,204,현장실습지원센터,창고,
취창업관,융합실습실,B1,205,현장실습지원센터,실습실,실습실
취창업관,진로취업지원팀,B1,206,진로취업지원팀,사무실,
취창업관,대학일자리플러스센터,B1,207,현장실습지원센터,사무실,
취창업관,다목적 융합 강의실,B1,208,현장실습지원센터,강의실,강의실
취창업관,조정실,B1,209,진로취업지원팀,기기실,
취창업관,건축안전팀,B1,210,건축안전팀,사무실,
취창업관,DCU 멀티스튜디오,B1,301,원격교육지원센터,방송실,실습실
취창업관,DCU 멀티스튜디오,B1,302,원격교육지원센터,방송실,
취창업관,학습상담실,B1,303,교육혁신처,사무실,
취창업관,연구실,B1,304,교육혁신처,연구실,
취창업관,원격교육지원센터장실,B1,305,원격교육지원센터,사무실,
취창업관,교육콘텐츠제작실,B1,306,원격교육지원센터,방송실,
취창업관,교육콘텐츠제작실2,B1,307,원격교육지원센터,방송실,
취창업관,교육콘텐츠제작실2,B1,0307-1,원격교육지원센터,방송실,
취창업관,교육콘텐츠제작실3,B1,308,원격교육지원센터,방송실,
취창업관,원격교육컨설팅룸,B1,0308-1,원격교육지원센터,회의실,
취창업관,원격교육지원센터사무실,B1,309,원격교육지원센터,사무실,
취창업관,"현장실습지원센터,NCS지원전략센터,창업교육센터",B1,401,현장실습지원센터,사무실,
취창업관,전산실습실,B1,402,현장실습지원센터,실습실,실습실
취창업관,채용설명회장,B1,403,현장실습지원센터,사무실,
취창업관,모의면접실,B1,404,현장실습지원센터,실습실,
취창업관,탕비실,B1,405,진로취업지원팀,준비실,
취창업관,회의실,B1,406,현장실습지원센터,회의실,
취창업관,교수학습지원센터,B1,407,교수학습지원센터,학생회실,
취창업관,유스티노자유대학행정실,B1,408,유스티노자유대학행정실,사무실,
취창업관,유스티노자유대학 학장실 겸)학과장실,B1,409,유스티노자유대학행정실,사무실,
취창업관,융합 강의실,B1,501,진로취업지원팀,강의실,강의실
취창업관,강의실,B1,502,외국어교육센터,강의실,강의실
취창업관,강의실,B1,503,외국어교육센터,강의실,강의실
취창업관,강의실,B1,504,외국어교육센터,강의실,
취창업관,예비실,B1,505,건축안전팀,강의실,
취창업관,예비실,B1,506,건축안전팀,강의실,
제르멩관,교직원식당,B2,101,총무행정팀,외부업체,
제르멩관,주방,B2,102,총무행정팀,외부업체,
제르멩관,창고,B2,103,총무행정팀,외부업체,
제르멩관,수위실,B2,106,캠퍼스관리팀,수위실,
제르멩관,사무실,B2,201,생명윤리위원회,사무실,
제르멩관,법무감사실,B2,202,법무감사실,사무실,
제르멩관,집단상담실,B2,203,학생상담센터,사무실,
제르멩관,PRESTIGE LOUNGE,B2,204,총무행정팀,외부업체,
제르멩관,PRESTIGE LOUNGE,B2,0204-1,총무행정팀,외부업체,
제르멩관,예비실(사무실),B2,301,건축안전팀,사무실,
제르멩관,논문자료실2,B2,302,대학원행정실,자료실,
제르멩관,논문자료실1,B2,303,대학원행정실,자료실,
제르멩관,대학원장실,B2,304,대학원행정실,사무실,
제르멩관,회의실,B2,305,대학원행정실,회의실,
제르멩관,대학원행정실,B2,306,대학원행정실,사무실,
제르멩관,심리검사실,B2,401,학생상담센터,사무실,
제르멩관,인권센터,B2,402,인권센터,사무실,
제르멩관,행정실,B2,403,학생상담센터,사무실,세미나실
제르멩관,상담실,B2,404,학생상담센터,사무실,
제르멩관,개인상담실C,B2,0404-1,학생상담센터,사무실,
제르멩관,연구실/개인상담실B,B2,0404-2,학생상담센터,사무실,
제르멩관,연구실/개인상담실A,B2,0404-3,학생상담센터,사무실,
제르멩관,세미나실,B2,0404-4,학생상담센터,세미나실,세미나실
제르멩관,센터장실/개인상담실D,B2,0404-5,학생상담센터,사무실,
제르멩관,접수상담실,B2,0404-6,학생상담센터,사무실,
성당,성당,B3,100,교목처,성당,
성당,준비실,B3,101,교목처,준비실,
성당,회합실,B3,102,교목처,회의실,
성당,교목부처장실,B3,103,교목처,사무실,
성당,회합실,B3,104,교목처,회의실,
성당,사무실,B3,105,교목처,사무실,
성당,가톨릭학생연합회,B3,106,교목처,동아리실,
성당,아르보르,B3,107,교목처,동아리실,
성당,주춧돌,B3,108,교목처,동아리실,
성당,까리따스,B3,109,교목처,동아리실,
성당,성이냐시오,B3,110,교목처,회의실,
성당,소성당,B3,111,교목처,성당,
성당,다용도실,B3,112,교목처,사무실,
성당,창고,B3,113,교목처,창고,
성당,BOOK CAFE,B3,114,교목처,휴게실,
성당,고백소,B3,117,교목처,고백실,
성당,제의실,B3,118,교목처,창고,
성당,준비실,B3,201,교목처,준비실,
성당,회합실,B3,202,교목처,회의실,
성당,처장실,B3,203,교목처,사무실,
성당,교목처장비서실,B3,0203-1,교목처,사무실,
성당,회합실,B3,204,교목처,회의실,
성당,강의실,B3,205,교목처,강의실,
성당,DCU선교센터,B3,206,교목처,사무실,
성당,강의실,B3,207,교목처,강의실,
성당,다용도실,B3,208,교목처,주방,
성당,창고,B3,B102,교목처,창고,
성당,창고,B3,B104,교목처,창고,
국제관,전산실습실,B4,101,한국어교육원,실습실,
국제관,실습실,B4,102,한국어교육원,실습실,실습실
국제관,강의실,B4,103,한국어교육원,강의실,강의실
국제관,강의실,B4,0103-1,한국어교육원,강의실,강의실
국제관,강의실,B4,0103-2,한국어교육원,강의실,강의실
국제관,강의실,B4,0103-3,한국어교육원,강의실,강의실
국제관,연구실-예비,B4,104,건축안전팀,연구실,
국제관,근로자휴게실,B4,105,총무행정팀,휴게실,
국제관,창고,B4,106,국제처,창고,
국제관,보육교사교육원사무실,B4,201,평생교육원 보육교사교육원,사무실,
국제관,창고,B4,0201-1,평생교육원 보육교사교육원,창고,
국제관,보육교사교육원 도서실,B4,202,평생교육원 보육교사교육원,학습실,
국제관,강의실,B4,203,한국어교육원,강의실,강의실
국제관,외국인 공동 연구실,B4,204,외국어교육센터,연구실,연구실
국제관,외국인 공동 연구실,B4,205,외국어교육센터,연구실,연구실
국제관,DCU TAB 사무실,B4,206,한국어교육원,사무실,
국제관,문서고,B4,301,한국어교육원,창고,
국제관,국제교류팀/언어교육원,B4,302,국제교류팀,사무실,
국제관,글로벌취업지원팀/대구DELE센터,B4,303,글로벌취업지원팀,사무실,
국제관,국제부처장실/글로벌인재양성센터장실,B4,305,국제교류팀,사무실,
국제관,국제처장실,B4,306,국제교류팀,사무실,
국제관,한국어학당 연구실,B4,307,한국어교육원,연구실,
국제관,강의실,B4,308,한국어교육원,강의실,강의실
국제관,강의실,B4,309,한국어교육원,강의실,강의실
국제관,강의실,B4,310,한국어교육원,강의실,
국제관,연구실,B4,401,국제처,연구실,
국제관,강의실,B4,402,한국어교육원,강의실,강의실
국제관,강의실,B4,403,한국어교육원,강의실,강의실
국제관,강의실,B4,404,한국어교육원,강의실,강의실
국제관,강의실,B4,405,한국어교육원,강의실,강의실
국제관,강의실,B4,406,한국어교육원,강의실,강의실
국제관,강의실,B4,407,한국어교육원,강의실,강의실
국제관,강의실,B4,408,한국어교육원,강의실,강의실
국제관,강의실,B4,409,한국어교육원,강의실,강의실
국제관,한국어교육원장/DCU인도네시아센터장실,B4,410,한국어교육원,사무실,
국제관,기도실,B4,411,한국어교육원,기도실,
학생군사교육단,근로자휴게실,B5,100,총무행정팀,휴게실,
학생군사교육단,행정반,B5,101,학생군사교육단,사무실,
학생군사교육단,학군단장실,B5,102,학생군사교육단,사무실,
학생군사교육단,공급실,B5,103,학생군사교육단,저장실,
학생군사교육단,다목적실,B5,104,학생군사교육단,실습실,실습실
학생군사교육단,강의실1,B5,105,학생군사교육단,강의실,강의실
학생군사교육단,교보재실,B5,106,학생군사교육단,자료실,
학생군사교육단,휴게실(여),B5,107,학생군사교육단,휴게실,
학생군사교육단,소강당,B5,109,학생군사교육단,공연실,
학생군사교육단,영상실,B5,110,학생군사교육단,시청각실,
학생군사교육단,음향조정실,B5,111,학생군사교육단,기기실,
학생군사교육단,전기조정실,B5,112,학생군사교육단,기기실,
학생군사교육단,창고,B5,113,학생군사교육단,창고,
학생군사교육단,창고,B5,114,학생군사교육단,창고,
학생군사교육단,준비실,B5,115,학생군사교육단,준비실,
학생군사교육단,준비실,B5,116,학생군사교육단,준비실,
학생군사교육단,창고,B5,117,학생군사교육단,창고,
학생군사교육단,교관실1,B5,201,학생군사교육단,연구실,
학생군사교육단,교관실2,B5,202,학생군사교육단,연구실,연구실
학생군사교육단,강의실2,B5,203,학생군사교육단,강의실,강의실
학생군사교육단,체력단련실,B5,204,학생군사교육단,체육실,
학생군사교육단,자율학습실,B5,205,학생군사교육단,학습실,
학생군사교육단,지휘근무자실,B5,206,학생군사교육단,사무실,
학생군사교육단,내무지도실1(여),B5,207,학생군사교육단,사무실,
학생군사교육단,내무지도실2(여),B5,208,학생군사교육단,사무실,
학생군사교육단,예비군연대장실,B5,301,예비군연대,사무실,
학생군사교육단,장비고,B5,302,예비군연대,사무실,
학생군사교육단,예비군연대,B5,303,예비군연대,사무실,
학생군사교육단,연구실,B5,304,예비군연대,사무실,연구실
학생군사교육단,예비실(연구실),B5,305,건축안전팀,연구실,
학생군사교육단,내무지도실1(남),B5,306,학생군사교육단,사무실,
학생군사교육단,내무지도실2(남),B5,307,학생군사교육단,사무실,
학생군사교육단,지휘근무자실,B5,308,학생군사교육단,사무실,
역사박물관,안내실,B6,102,역사·박물관,사무실,
역사박물관,정리실,B6,103,역사·박물관,사무실,
역사박물관,학교사 자료실,B6,104,역사·박물관,자료실,
역사박물관,도서실,B6,105,역사·박물관,도서실,
역사박물관,사무실,B6,106,역사·박물관,사무실,
